Affiliate ,Major,College,MoreStudies
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising,College of Media,FALSE
student,Advertising :: Art & Design,College of Media,TRUE
student,Advertising :: Art & Design,College of Media,TRUE
student,Advertising :: Art & Design,College of Media,TRUE
student,Advertising :: Art & Design,College of Media,TRUE
student,Advertising :: Art & Design,College of Media,TRUE
student,Advertising :: Sociology,College of Media,TRUE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering,Grainger College of Engineering,FALSE
student,Aerospace Engineering :: Philosophy,Grainger College of Engineering,TRUE
student,Aerospace Engineering :: Technology Entrepreneur Ctr,Grainger College of Engineering,TRUE
student,African American Studies,College of Liberal Arts & Sciences ,FALSE
student,Ag Ldrshp Educ Comm Program,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics,"College of Agricultural, Consumer & Environmental Sciences",FALSE
student,Agr & Consumer Economics :: Agricultural & Biological Engr,"College of Agricultural, Consumer & Environmental Sciences",TRUE
student,"Agr, Consumer, & Env Sci Admn","College of Agricultural, Consumer & Environmental Sciences",FALSE
student,"Agr, Consumer, & Env Sci Admn","College of Agricultural, Consumer & Environmental Sciences",FALSE
student,"Agr, Consumer, & Env Sci Admn","College of Agricultural, Consumer & Environmental Sciences",FALSE
student,"Agr, Consumer, & Env Sci Admn","College of Agricultural, Consumer & Environmental Sciences",FALSE
student,"Agr, Consumer, & Env Sci Admn","College of Agricultural, Consumer & Environmental Sciences",FALSE
